Student_ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Performance_Ratio,GPA_avg,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Physical_Activity,Mental_Depression,Mental_Anxiety,Daily_Study_Hours,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,Health_Issues_Reported,Target_encoded,StudentWorker,Living_With_Family
61276,1,39,1,9085,1,1,133.1,1,37,37,9,9,148.2,1,0,1,1,0,0,27,0,0,6,11,6,12.12,0,0,6,16,5,12.0,0,12.4,0.5,1.79,Enrolled,1.0,12.06,1,4.13,28.91,0,1,0,0,3.0,5.0,0,100,1,0.0,1,0,0
44982,1,1,2,9500,1,1,133.1,1,19,38,7,9,125.5,1,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.26,0,15.5,2.8,-4.06,Graduate,1.0,13.23,1,6.76,24.28,2,0,0,1,3.0,1.0,1,90,0,0.0,2,0,1
37496,1,17,4,9500,1,1,148.0,1,3,19,4,7,131.9,1,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51,0,15.5,2.8,-4.06,Graduate,1.0,14.33,1,2.66,32.03,1,1,1,1,5.0,1.0,0,100,1,0.0,2,0,1
74144,1,17,1,9853,1,1,127.0,1,38,37,5,7,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.67,0,10.8,1.4,1.74,Enrolled,0.67,12.08,2,1.88,52.08,1,0,0,0,2.0,3.0,0,100,0,1.0,1,0,1
34390,1,43,1,9853,1,1,110.0,1,37,37,9,9,107.7,0,0,1,0,0,0,28,0,0,6,0,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,1,7.53,26.55,2,0,0,1,3.0,3.0,1,70,1,0.0,0,0,0
60936,1,39,1,9556,1,1,133.1,1,44,40,2,2,115.5,0,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,Dropout,0.71,11.8,1,9.0,36.35,1,2,1,0,3.0,1.0,0,95,1,1.0,0,0,1
29555,1,1,1,9085,1,1,145.0,1,38,38,9,10,139.8,1,0,0,1,0,0,20,0,0,5,6,5,14.8,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,Graduate,1.0,14.4,0,4.4,46.61,0,1,0,0,2.0,2.0,0,98,1,1.0,2,0,1
34912,1,1,1,9238,1,1,136.0,1,38,38,0,7,133.2,1,0,0,1,0,0,19,0,0,6,8,5,11.0,0,0,6,13,5,11.4,0,7.6,2.6,0.32,Graduate,0.83,11.2,1,1.46,27.79,2,2,1,0,5.0,6.0,0,100,1,0.0,2,0,1
68329,1,1,1,9991,0,1,131.0,1,19,37,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32,Enrolled,0.0,0.0,2,1.35,32.99,0,1,0,0,4.0,1.0,0,98,1,1.0,1,0,1
50752,1,17,2,9085,1,1,138.0,1,37,37,9,7,123.3,1,0,0,1,0,0,19,0,0,5,15,3,14.0,3,0,5,10,4,11.75,1,9.4,-0.8,-3.12,Enrolled,0.6,12.88,2,6.21,47.87,2,0,0,1,2.0,1.0,1,95,0,0.0,1,1,0
92277,2,39,1,8014,0,1,150.0,1,37,38,3,7,134.5,0,0,0,1,0,0,28,0,0,6,8,5,11.83,0,0,6,6,6,13.0,0,16.2,0.3,-0.92,Graduate,0.83,12.42,2,7.68,36.13,1,2,1,1,3.0,3.0,1,100,1,1.0,2,0,0
68469,1,1,1,9670,1,1,112.0,1,37,1,7,0,110.6,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,Graduate,0.8,11.78,2,5.92,31.49,2,1,0,1,2.0,3.0,1,88,1,0.0,2,0,1
48774,1,42,1,9254,1,1,154.0,1,38,37,1,1,154.0,1,0,0,1,0,0,28,0,8,14,22,12,12.33,0,3,12,20,8,12.0,0,9.4,-0.8,-3.12,Graduate,0.86,12.17,1,1.35,31.5,2,2,1,0,2.0,2.0,1,100,1,0.0,2,0,0
72528,1,43,1,9991,0,39,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,24,0,3,10,16,3,11.67,0,3,10,24,6,11.83,0,9.4,-0.8,-3.12,Dropout,0.3,11.75,0,4.25,36.85,0,1,1,0,2.0,2.0,0,41,1,0.0,0,0,1
23726,1,44,1,9085,1,39,140.0,1,1,39,3,9,140.0,1,0,0,1,0,0,20,0,1,6,9,6,12.67,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,Enrolled,1.0,12.08,1,5.08,39.4,2,1,0,1,2.0,2.0,1,95,0,0.0,1,0,0
77015,1,17,2,9853,1,1,150.0,1,37,37,5,6,132.5,1,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,Enrolled,0.67,11.92,2,8.81,27.4,2,2,1,0,4.0,8.0,0,90,0,1.0,1,0,0
90884,1,17,2,9254,1,1,141.0,1,1,4,4,4,127.7,0,0,0,1,0,1,18,0,0,6,7,6,11.29,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,Graduate,1.0,12.39,1,8.32,34.46,2,1,0,0,1.0,2.0,1,97,0,1.0,2,0,1
59918,1,1,5,9147,1,1,122.0,1,38,38,9,9,117.5,1,0,1,0,0,0,22,0,0,5,12,2,11.5,0,0,5,12,0,0.0,0,12.7,3.7,-1.7,Dropout,0.4,5.75,2,9.4,30.74,2,0,0,1,4.0,2.0,1,100,0,0.0,0,0,0
88978,1,1,5,9254,1,1,120.0,1,37,37,9,7,127.0,1,0,0,1,0,1,18,0,0,6,10,6,11.67,0,0,6,10,4,12.25,0,9.4,-0.8,-3.12,Graduate,1.0,11.96,2,9.77,22.12,2,1,0,1,4.0,3.0,1,10,0,1.0,2,0,1
83424,1,1,1,9500,1,1,139.0,1,19,37,5,5,125.5,0,0,0,1,0,1,21,0,0,8,8,7,13.51,0,0,8,8,7,13.51,0,12.7,3.7,-1.7,Graduate,0.88,13.51,0,5.52,19.84,1,1,0,1,2.0,3.0,1,90,0,0.0,2,0,1
66864,1,17,6,9773,1,1,138.0,1,1,1,4,2,140.5,1,0,0,1,0,0,19,0,0,6,7,6,13.0,0,0,6,9,6,13.71,0,7.6,2.6,0.32,Graduate,1.0,13.36,1,9.99,14.19,1,0,1,0,2.0,1.0,1,95,1,0.0,2,0,0
51428,1,5,1,9853,1,1,119.0,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,Enrolled,0.5,12.62,1,7.14,29.52,2,1,0,1,1.0,9.0,0,66,1,0.0,1,0,0
14639,1,1,1,9500,1,1,129.0,1,38,38,5,5,120.8,1,0,0,1,0,1,20,0,0,8,8,7,12.74,0,0,8,8,7,12.74,0,10.8,1.4,1.74,Graduate,0.88,12.74,1,2.91,29.19,1,1,0,0,1.0,2.0,1,54,0,1.0,2,0,0
98296,1,1,1,9147,1,1,133.1,1,37,37,191,154,95.0,0,0,0,1,0,0,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,11.1,0.6,2.02,Graduate,0.8,11.78,1,3.84,35.25,1,2,1,1,3.0,3.0,0,90,0,1.0,2,0,1
16848,1,17,1,8014,0,1,125.0,1,37,37,5,6,122.2,1,0,1,1,0,0,19,0,0,6,6,6,12.17,0,0,6,7,6,11.67,0,10.8,1.4,1.74,Graduate,1.0,11.92,1,5.04,48.44,1,1,1,0,1.0,3.0,1,99,0,0.0,2,0,0
96448,1,17,1,171,1,1,125.0,1,1,1,7,3,143.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,,0.0,1,3.27,37.21,1,2,0,0,2.0,5.0,1,98,1,0.0,1,0,1
89253,1,1,2,9070,1,1,137.0,1,19,38,9,9,127.2,1,0,0,1,0,1,20,0,1,6,9,5,13.4,1,0,6,9,6,12.38,0,13.9,-0.3,0.79,Graduate,0.83,12.89,1,7.15,27.6,0,2,1,0,4.0,6.0,0,100,1,0.0,2,0,1
82963,1,1,1,9238,1,1,123.0,1,34,38,0,7,120.2,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout,0.83,11.65,1,5.22,38.11,2,0,1,0,4.0,3.0,1,100,1,1.0,0,0,1
25000,1,1,3,9500,1,1,154.0,1,1,37,4,9,134.8,1,0,0,1,0,0,19,0,0,7,7,6,13.53,0,0,7,7,6,13.53,0,7.6,2.6,0.32,Graduate,0.86,13.53,0,2.76,35.05,0,1,0,1,6.0,1.0,0,51,0,0.0,2,0,1
62007,1,1,1,9254,1,1,144.0,1,19,19,9,9,142.6,1,0,0,1,0,1,18,0,0,6,7,6,14.17,0,0,6,10,4,14.0,0,15.5,2.8,-4.06,Graduate,1.0,14.08,1,9.73,19.83,2,1,1,1,4.0,4.0,0,95,0,1.0,2,0,1
87765,1,1,1,9500,1,1,153.0,1,38,37,7,8,147.9,0,0,0,1,0,1,18,0,0,7,7,7,14.65,0,0,8,9,8,14.76,0,12.4,0.5,1.79,Graduate,1.0,14.7,0,4.65,22.51,2,1,0,1,2.0,8.0,0,90,1,0.0,2,0,0
97607,1,1,1,171,1,1,152.0,1,1,38,4,9,160.4,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,,0.0,0,9.65,42.63,0,1,0,0,4.0,2.0,1,100,1,0.0,0,0,0
43176,1,1,1,9147,1,1,150.0,103,37,37,9,9,134.6,0,0,0,1,1,0,20,1,0,5,5,5,13.6,0,0,5,7,5,13.0,0,9.4,-0.8,-3.12,Graduate,1.0,13.3,1,8.54,24.42,2,2,0,0,8.0,2.0,0,100,0,0.0,2,0,1
19091,1,1,1,9254,1,1,129.0,1,19,1,3,7,121.0,0,0,0,1,0,1,22,0,0,6,9,6,12.83,0,0,6,6,4,13.25,0,16.2,0.3,-0.92,Graduate,1.0,13.04,1,1.78,25.08,0,1,0,0,3.0,4.0,1,100,1,1.0,2,0,1
31089,1,1,1,9238,1,1,150.0,1,19,37,5,4,142.7,1,0,0,1,0,1,18,0,0,6,6,6,14.67,0,0,6,6,6,15.17,0,9.4,-0.8,-3.12,Graduate,1.0,14.92,0,9.3,25.34,0,1,0,1,2.0,1.0,1,80,0,0.0,2,0,0
63430,1,17,2,9773,1,1,125.0,1,1,1,4,8,115.6,1,0,0,1,0,0,19,0,0,6,6,6,13.33,0,0,6,6,6,14.67,0,12.4,0.5,1.79,Graduate,1.0,14.0,2,4.52,31.26,1,2,0,0,4.0,3.0,1,100,1,0.0,2,0,0
85429,1,1,1,9238,1,1,133.1,1,19,37,9,9,130.0,0,0,0,0,0,1,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,10.8,1.4,1.74,Graduate,0.83,12.4,0,1.09,23.76,2,1,0,0,3.0,1.0,1,100,0,1.0,2,0,0
26207,1,1,2,9500,1,1,140.0,1,38,37,5,6,124.3,1,0,0,1,0,1,19,0,0,7,9,7,13.31,0,0,8,8,8,15.64,0,13.9,-0.3,0.79,Graduate,1.0,14.48,1,4.26,22.51,2,1,0,0,2.0,2.0,1,85,0,1.0,2,0,0
43494,1,1,1,171,1,1,140.0,1,19,37,5,6,137.9,1,0,1,0,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,Dropout,,0.0,0,4.81,42.74,0,1,0,0,4.0,5.0,0,70,0,0.0,0,0,1
70001,1,1,6,9773,1,1,133.1,1,1,37,3,3,100.0,1,0,1,0,0,0,20,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0.0,1,6.04,38.14,2,1,0,0,2.0,2.0,0,43,1,0.0,0,1,1
85095,1,1,2,9773,1,1,132.0,1,1,2,9,3,128.2,1,0,0,1,0,1,19,0,0,6,7,6,12.33,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate,1.0,12.92,1,6.97,21.39,1,2,0,0,4.0,6.0,0,95,0,0.0,2,0,0
46850,1,17,3,9773,1,1,135.0,1,1,19,5,7,135.0,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.33,0,12.4,0.5,1.79,Enrolled,1.0,13.42,1,7.08,27.0,1,1,1,1,2.0,1.0,0,95,1,0.0,1,0,0
59140,1,16,4,9238,1,1,135.0,1,37,37,9,9,121.0,1,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,7,6,11.83,0,10.8,1.4,1.74,Graduate,0.83,12.42,1,5.55,48.57,1,1,0,0,6.0,5.0,1,98,0,0.0,2,1,1
83645,1,1,1,9670,1,1,133.1,1,34,38,0,4,147.0,0,0,0,1,0,0,22,0,0,5,6,2,12.5,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.4,6.25,0,8.39,25.37,2,1,0,0,13.0,6.0,0,100,1,0.0,0,0,1
20980,1,1,1,9238,1,1,168.0,1,37,37,9,9,149.5,0,0,0,1,0,0,18,0,0,6,10,6,17.0,0,0,6,11,6,16.0,0,12.4,0.5,1.79,Graduate,1.0,16.5,1,4.7,41.7,1,0,1,0,3.0,3.0,1,100,0,0.0,2,0,1
51393,1,1,1,9238,1,1,143.0,1,19,1,9,9,144.4,1,0,0,1,0,0,20,0,0,6,7,6,13.5,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduate,1.0,13.25,2,1.79,35.55,0,1,0,1,8.0,1.0,1,83,0,0.0,2,0,0
39705,1,17,2,9254,1,1,116.0,1,19,38,5,5,116.0,1,0,0,1,0,0,19,0,0,6,7,6,12.71,0,0,6,6,6,11.83,0,8.9,1.4,3.51,Graduate,1.0,12.27,1,1.36,33.37,1,1,1,0,2.0,3.0,0,100,0,0.0,2,0,1
10624,1,43,1,9500,1,1,134.0,1,38,19,5,8,120.7,0,0,0,1,0,1,19,0,0,7,9,6,13.0,0,0,8,11,8,13.93,0,16.2,0.3,-0.92,Graduate,0.86,13.46,1,2.5,30.21,2,1,0,1,2.0,3.0,1,95,0,1.0,2,1,1
41302,1,44,1,9238,1,39,140.0,1,38,19,5,0,141.8,0,0,0,1,0,0,21,0,3,6,7,6,12.57,0,2,6,6,6,13.5,0,12.4,0.5,1.79,Graduate,1.0,13.04,2,1.64,29.32,2,1,0,0,3.0,3.0,0,95,1,0.0,2,0,0
64595,1,17,2,8014,0,1,133.0,1,19,1,5,5,119.7,1,0,0,1,0,1,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,9.4,-0.8,-3.12,Dropout,0.67,11.5,2,5.85,25.92,2,2,0,0,2.0,6.0,0,87,1,0.0,0,0,0
40970,1,1,6,9238,1,1,125.0,1,38,1,7,4,118.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.29,0,11.1,0.6,2.02,Graduate,1.0,13.39,1,4.38,27.22,2,2,1,0,2.0,4.0,1,45,1,0.0,2,1,1
68015,2,39,1,8014,0,1,133.1,1,37,37,5,4,134.5,0,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13.0,0,15.5,2.8,-4.06,Enrolled,0.83,13.3,1,4.92,27.17,2,2,1,1,4.0,3.0,0,98,0,0.0,1,0,0
40187,2,39,1,9085,1,1,133.1,1,36,36,99,5,128.2,0,0,0,0,0,1,28,0,0,5,14,1,12.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout,0.2,6.0,1,6.64,46.67,1,2,0,0,13.0,2.0,1,90,0,0.0,0,0,1
52763,2,43,1,9500,1,1,137.0,1,3,3,2,2,115.0,0,0,0,1,0,0,28,0,0,7,8,7,14.95,0,0,8,8,8,14.74,0,13.9,-0.3,0.79,Graduate,1.0,14.84,1,7.09,38.14,1,1,0,0,1.0,10.0,0,98,0,0.0,2,0,1
99631,1,39,1,9991,0,1,140.0,1,38,19,9,5,130.0,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12.0,0,12.7,3.7,-1.7,Enrolled,0.8,11.62,0,8.04,36.23,1,0,1,0,2.0,2.0,1,99,0,0.0,1,1,1
89689,1,43,1,9670,1,1,134.0,1,1,38,4,4,120.7,0,0,1,0,0,0,19,0,0,6,13,3,10.67,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,Dropout,0.5,11.46,1,1.49,8.06,2,0,0,1,1.0,4.0,0,80,0,0.0,0,0,0
40817,1,1,5,9500,1,1,139.0,1,38,38,9,5,130.5,1,0,0,1,0,0,19,0,0,8,8,7,14.99,0,0,8,8,7,14.99,0,10.8,1.4,1.74,Graduate,0.88,14.99,0,3.14,13.86,2,2,0,0,2.0,3.0,0,95,1,0.0,2,0,0
54437,1,1,2,9147,1,1,113.0,1,38,38,9,5,107.4,1,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,Enrolled,0.6,10.88,1,4.77,38.99,1,1,0,1,3.0,2.0,0,88,0,0.0,1,0,0
85427,1,1,3,9238,1,1,133.1,1,1,1,9,9,100.0,1,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11.0,0,8.9,1.4,3.51,Enrolled,0.67,11.12,2,2.68,25.08,2,2,0,0,2.0,9.0,1,80,0,0.0,1,0,0
53083,1,43,1,9773,1,1,132.0,1,38,19,9,9,125.0,1,0,0,1,1,1,20,0,0,6,6,6,12.33,0,0,6,7,6,14.0,0,12.4,0.5,1.79,Graduate,1.0,13.17,2,1.96,43.39,2,2,1,0,6.0,2.0,0,55,0,0.0,2,0,1
98231,1,1,4,9500,1,1,127.0,1,19,37,7,7,121.5,1,0,0,1,1,0,20,0,0,7,7,6,13.02,0,0,7,7,6,13.02,0,7.6,2.6,0.32,Enrolled,0.86,13.02,1,2.78,26.8,2,1,0,0,4.0,4.0,1,100,0,1.0,1,1,0
47683,1,1,1,9085,1,1,123.0,1,38,19,4,90,127.2,0,0,1,0,1,0,20,0,0,5,7,3,11.33,0,0,5,8,2,11.5,0,7.6,2.6,0.32,Dropout,0.6,11.42,1,4.65,39.62,1,2,1,0,2.0,1.0,0,95,1,0.0,0,0,0
69657,1,39,1,9085,1,40,130.0,1,3,2,3,2,160.0,1,0,0,1,0,0,27,0,0,6,7,6,16.14,0,0,6,7,6,14.67,0,13.9,-0.3,0.79,Graduate,1.0,15.4,2,9.35,30.89,2,2,0,1,3.0,1.0,1,100,1,0.0,2,0,1
24717,1,51,1,9085,1,1,125.0,1,1,1,9,4,120.0,0,0,0,1,0,0,22,0,0,6,8,6,14.83,0,0,6,10,5,13.83,0,11.1,0.6,2.02,Graduate,1.0,14.33,2,7.84,10.59,0,2,0,0,3.0,2.0,1,98,1,0.0,2,1,1
82671,1,1,3,9500,1,1,140.0,1,37,37,9,9,141.5,1,0,1,0,0,0,19,0,0,8,8,7,13.33,0,0,8,8,7,13.33,0,10.8,1.4,1.74,Dropout,0.88,13.33,1,6.12,33.41,2,0,0,0,2.0,1.0,0,100,1,1.0,0,0,0
87592,1,17,1,9238,1,1,111.0,1,19,38,3,3,111.4,1,0,0,0,0,0,19,0,0,6,13,4,11.0,0,0,6,13,2,11.5,0,12.7,3.7,-1.7,Dropout,0.67,11.25,2,6.29,37.71,2,2,1,0,6.0,1.0,0,31,1,1.0,0,0,1
70225,1,1,1,9070,1,1,132.0,1,4,39,2,2,136.6,1,0,0,1,0,0,18,0,1,6,10,6,11.71,1,0,6,15,6,10.38,0,13.9,-0.3,0.79,Enrolled,1.0,11.04,1,1.23,39.15,1,1,1,0,2.0,1.0,1,90,1,0.0,1,0,0
58035,1,1,1,171,1,1,150.0,1,3,3,2,5,154.6,1,0,0,1,0,0,19,0,6,12,13,12,12.33,0,4,11,12,10,12.73,0,8.9,1.4,3.51,Dropout,1.0,12.53,1,8.81,41.65,2,2,1,0,1.0,3.0,0,79,0,0.0,0,0,0
76898,1,18,4,9853,1,1,118.0,1,19,37,9,6,111.4,1,0,1,0,0,0,20,0,0,7,9,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,0,6.81,30.39,2,0,0,1,1.0,2.0,0,80,1,0.0,0,0,0
73789,2,43,1,9991,0,1,150.0,1,38,19,3,3,120.1,0,0,0,0,0,0,39,0,11,15,15,12,11.92,0,8,13,14,8,11.25,0,10.8,1.4,1.74,Dropout,0.8,11.58,1,7.15,7.75,2,0,0,0,0.0,2.0,0,80,1,0.0,0,1,1
45373,2,39,2,8014,0,19,100.0,1,37,37,4,7,100.0,0,0,1,1,0,0,37,0,0,6,9,6,11.83,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate,1.0,11.42,2,2.22,28.19,1,1,1,0,1.0,7.0,1,100,1,0.0,2,0,1
86899,2,39,1,9500,1,3,130.0,1,1,1,4,6,140.0,0,0,1,0,0,0,30,0,3,7,11,3,12.33,0,3,7,9,3,11.67,0,13.9,-0.3,0.79,Dropout,0.43,12.0,1,2.17,27.04,2,1,1,0,3.0,3.0,1,90,0,1.0,0,0,1
12267,2,43,1,9991,0,3,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,41,0,5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,Graduate,1.0,14.25,1,7.99,50.98,2,2,1,1,4.0,2.0,0,50,1,0.0,2,0,1
73205,4,39,1,9500,1,19,133.1,1,37,37,5,7,100.0,0,0,0,0,0,0,40,0,0,8,11,5,11.83,4,0,8,11,5,11.83,4,9.4,-0.8,-3.12,Dropout,0.62,11.83,1,2.32,39.62,1,1,1,0,5.0,3.0,0,92,0,0.0,0,0,0
90744,1,1,1,9147,1,1,112.0,1,9,22,4,3,106.1,0,0,0,1,0,0,20,0,0,5,13,2,10.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.4,5.0,1,5.67,8.96,2,1,1,0,3.0,3.0,1,40,0,0.0,0,0,0
63840,2,1,1,9991,0,1,144.0,1,19,19,9,9,151.4,0,0,0,1,0,0,28,0,0,5,5,5,12.0,0,0,5,6,5,11.6,0,7.6,2.6,0.32,Graduate,1.0,11.8,2,6.41,25.71,0,1,0,0,5.0,2.0,0,100,1,0.0,2,0,0
14124,1,18,2,9853,1,1,120.0,1,19,37,9,4,113.7,1,0,1,0,0,0,19,0,0,7,11,5,12.2,0,0,7,13,0,0.0,0,12.4,0.5,1.79,Dropout,0.71,6.1,1,9.71,25.71,0,2,0,0,3.0,5.0,0,100,0,1.0,0,0,1
29066,1,1,1,9670,1,1,121.0,1,37,37,5,9,116.5,1,0,0,1,0,0,23,0,0,5,7,3,11.33,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout,0.6,11.29,2,8.57,27.3,0,2,1,0,6.0,3.0,1,70,1,0.0,0,0,1
35948,1,7,1,8014,0,4,120.0,1,2,3,2,2,120.0,0,0,0,1,0,0,18,0,10,16,24,13,13.85,0,7,11,15,9,12.56,0,15.5,2.8,-4.06,Dropout,0.81,13.2,1,1.82,24.09,2,1,1,1,4.0,2.0,0,45,1,0.0,0,0,0
28652,1,39,1,9500,1,1,100.0,1,1,19,4,8,122.0,0,0,0,1,0,0,24,0,0,8,8,7,12.41,0,0,8,8,7,12.41,0,10.8,1.4,1.74,Graduate,0.88,12.41,1,6.7,22.88,0,1,1,0,3.0,3.0,1,80,0,0.0,2,0,0
20700,1,17,5,9670,1,1,115.0,1,1,19,5,5,117.1,0,0,0,1,0,0,21,0,0,5,7,3,12.67,0,0,5,6,4,12.75,1,7.6,2.6,0.32,Enrolled,0.6,12.71,1,1.52,22.17,2,1,0,0,5.0,2.0,1,100,0,0.0,1,0,1
24824,1,1,2,9500,1,1,123.0,1,19,19,7,7,120.8,1,0,0,1,0,0,19,0,0,8,11,7,12.55,0,0,8,11,7,12.55,0,10.8,1.4,1.74,Graduate,0.88,12.55,1,7.68,19.35,2,1,0,0,4.0,8.0,0,100,1,0.0,2,0,1
89912,1,1,1,9773,1,1,134.0,1,37,19,9,10,141.4,1,0,0,1,0,0,19,0,0,6,12,3,13.0,0,0,6,13,2,14.0,0,9.4,-0.8,-3.12,Dropout,0.5,13.5,0,4.95,40.99,2,0,0,0,1.0,1.0,0,90,0,0.0,0,0,0
99105,1,39,1,9003,1,1,123.0,1,37,37,9,9,110.0,0,0,1,0,0,0,48,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,1,8.32,29.42,2,0,1,1,2.0,2.0,1,60,1,0.0,0,0,1
19798,2,43,1,9991,0,2,120.0,1,37,37,9,9,120.0,0,0,0,0,0,0,38,0,9,12,12,9,12.22,2,9,12,12,9,13.0,0,9.4,-0.8,-3.12,Dropout,0.75,12.61,0,7.64,11.88,0,1,0,0,4.0,4.0,0,89,1,0.0,0,0,1
15058,1,17,1,9147,1,1,131.0,1,1,37,3,7,120.2,0,0,0,1,0,0,19,0,0,5,10,5,13.29,0,0,5,8,5,13.0,0,12.7,3.7,-1.7,Graduate,1.0,13.14,1,4.25,17.37,2,0,0,0,2.0,2.0,0,99,0,0.0,2,0,1
20645,2,39,1,9991,0,12,133.1,1,37,1,9,4,138.4,0,0,0,1,1,0,30,0,0,5,7,3,11.67,0,0,5,8,1,11.0,0,7.6,2.6,0.32,Dropout,0.6,11.33,1,1.68,30.87,0,1,0,1,4.0,1.0,1,95,1,1.0,0,1,0
49774,1,44,1,9003,1,39,150.0,1,37,19,9,9,150.0,0,0,0,1,1,1,24,0,0,6,9,6,13.56,0,0,6,7,6,12.67,0,13.9,-0.3,0.79,Graduate,1.0,13.11,1,2.68,32.95,0,0,1,0,3.0,8.0,1,90,0,0.0,2,0,1
86248,1,17,5,9773,1,1,134.0,1,1,19,9,5,121.8,1,0,0,1,1,0,19,0,0,6,6,6,13.17,0,0,6,8,6,12.43,0,16.2,0.3,-0.92,Graduate,1.0,12.8,1,6.03,27.91,0,1,1,0,3.0,6.0,1,90,1,0.0,2,0,0
87973,1,44,1,171,1,39,140.0,1,1,1,9,9,140.0,0,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,,0.0,1,2.41,31.39,2,1,0,0,1.0,2.0,0,100,1,0.0,1,1,0
49966,1,1,1,9254,1,1,117.0,1,1,1,5,5,116.3,1,0,0,1,1,1,21,0,0,6,6,6,11.67,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Graduate,1.0,11.93,1,6.82,9.55,0,0,0,0,1.0,3.0,1,85,1,1.0,2,0,0
64534,1,1,2,9991,0,1,143.0,1,5,1,4,4,131.5,0,0,0,1,1,0,19,0,0,5,11,4,11.0,0,0,5,8,4,12.25,0,15.5,2.8,-4.06,Dropout,0.8,11.62,1,3.88,24.28,0,2,0,1,2.0,3.0,1,80,0,0.0,0,0,0
